timestamp,district,file_type,status,filename,output_folder,source_url,details
2026-07-23T17:09:11,Kolara,Shape File,SUCCESS,19 Kolara.zip,E:\KSRSAC files\Village Boundaries\Kolara\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/19_Kolara.zip,Extracted 7 file(s)
2026-07-23T17:09:16,Kolara,KML File,SUCCESS,19 Kolara.zip,E:\KSRSAC files\Village Boundaries\Kolara\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/19_Kolara.zip,Extracted 1 file(s)
2026-07-23T17:09:21,Koppal,PDF File,SUCCESS,07 Koppal.zip,E:\KSRSAC files\Village Boundaries\Koppal\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/07_Koppal.zip,Extracted 1 file(s)
2026-07-23T17:09:26,Koppal,Shape File,SUCCESS,07 Koppal.zip,E:\KSRSAC files\Village Boundaries\Koppal\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/07_Koppal.zip,Extracted 7 file(s)
2026-07-23T17:09:31,Koppal,KML File,SUCCESS,07 Koppal.zip,E:\KSRSAC files\Village Boundaries\Koppal\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/07_Koppal.zip,Extracted 1 file(s)
2026-07-23T17:09:36,Mandya,PDF File,SUCCESS,22 Mandya.zip,E:\KSRSAC files\Village Boundaries\Mandya\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/22_Mandya.zip,Extracted 1 file(s)
2026-07-23T17:09:41,Mandya,Shape File,SUCCESS,22 Mandya.zip,E:\KSRSAC files\Village Boundaries\Mandya\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/22_Mandya.zip,Extracted 7 file(s)
2026-07-23T17:10:01,Mandya,KML File,SUCCESS,22 Mandya.zip,E:\KSRSAC files\Village Boundaries\Mandya\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/22_Mandya.zip,Extracted 1 file(s)
2026-07-23T17:10:05,Mysuru,PDF File,SUCCESS,26 Mysuru.zip,E:\KSRSAC files\Village Boundaries\Mysuru\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/26_Mysuru.zip,Extracted 1 file(s)
2026-07-23T17:10:11,Mysuru,Shape File,SUCCESS,26 Mysuru.zip,E:\KSRSAC files\Village Boundaries\Mysuru\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/26_Mysuru.zip,Extracted 7 file(s)
2026-07-23T17:10:16,Mysuru,KML File,SUCCESS,26 Mysuru.zip,E:\KSRSAC files\Village Boundaries\Mysuru\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/26_Mysuru.zip,Extracted 1 file(s)
2026-07-23T17:10:21,Raichur,PDF File,SUCCESS,06 Raichur.zip,E:\KSRSAC files\Village Boundaries\Raichur\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/06_Raichur.zip,Extracted 1 file(s)
2026-07-23T17:10:27,Raichur,Shape File,SUCCESS,06 Raichur.zip,E:\KSRSAC files\Village Boundaries\Raichur\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/06_Raichur.zip,Extracted 7 file(s)
2026-07-23T17:10:32,Raichur,KML File,SUCCESS,06 Raichur.zip,E:\KSRSAC files\Village Boundaries\Raichur\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/06_Raichur.zip,Extracted 1 file(s)
2026-07-23T17:10:37,Shivamogga,PDF File,SUCCESS,15 Shivamogga.zip,E:\KSRSAC files\Village Boundaries\Shivamogga\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/15_Shivamogga.zip,Extracted 1 file(s)
2026-07-23T17:10:42,Shivamogga,Shape File,SUCCESS,15 Shivamogga.zip,E:\KSRSAC files\Village Boundaries\Shivamogga\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/15_Shivamogga.zip,Extracted 7 file(s)
2026-07-23T17:10:47,Shivamogga,KML File,SUCCESS,15 Shivamogga.zip,E:\KSRSAC files\Village Boundaries\Shivamogga\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/15_Shivamogga.zip,Extracted 1 file(s)
2026-07-23T17:10:52,Tumakuru,PDF File,SUCCESS,18 Tumakuru.zip,E:\KSRSAC files\Village Boundaries\Tumakuru\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/18_Tumakuru.zip,Extracted 1 file(s)
2026-07-23T17:10:57,Tumakuru,Shape File,SUCCESS,18 Tumakuru.zip,E:\KSRSAC files\Village Boundaries\Tumakuru\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/18_Tumakuru.zip,Extracted 7 file(s)
2026-07-23T17:11:02,Tumakuru,KML File,SUCCESS,18 Tumakuru.zip,E:\KSRSAC files\Village Boundaries\Tumakuru\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/18_Tumakuru.zip,Extracted 1 file(s)
2026-07-23T17:11:07,Udupi,PDF File,SUCCESS,16 Udupi.zip,E:\KSRSAC files\Village Boundaries\Udupi\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/16_Udupi.zip,Extracted 1 file(s)
2026-07-23T17:11:12,Udupi,Shape File,SUCCESS,16 Udupi.zip,E:\KSRSAC files\Village Boundaries\Udupi\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/16_Udupi.zip,Extracted 7 file(s)
2026-07-23T17:11:17,Udupi,KML File,SUCCESS,16 Udupi.zip,E:\KSRSAC files\Village Boundaries\Udupi\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/16_Udupi.zip,Extracted 1 file(s)
2026-07-23T17:11:21,Uttara Kannada,PDF File,SUCCESS,10 Uttara Kannada.zip,E:\KSRSAC files\Village Boundaries\Uttara Kannada\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/10_Uttara%20Kannada.zip,Extracted 1 file(s)
2026-07-23T17:11:26,Uttara Kannada,Shape File,SUCCESS,10 Uttara Kannada.zip,E:\KSRSAC files\Village Boundaries\Uttara Kannada\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/10_Uttara%20Kannada.zip,Extracted 4 file(s)
2026-07-23T17:11:31,Uttara Kannada,KML File,SUCCESS,10 Uttara Kannada.zip,E:\KSRSAC files\Village Boundaries\Uttara Kannada\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/10_Uttara%20Kannada.zip,Extracted 1 file(s)
2026-07-23T17:11:36,Vijayanagara,PDF File,SUCCESS,31 Vijayanagara.zip,E:\KSRSAC files\Village Boundaries\Vijayanagara\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/31_Vijayanagara.zip,Extracted 1 file(s)
2026-07-23T17:11:41,Vijayanagara,Shape File,SUCCESS,31 Vijayanagara.zip,E:\KSRSAC files\Village Boundaries\Vijayanagara\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/31_Vijayanagara.zip,Extracted 7 file(s)
2026-07-23T17:11:46,Vijayanagara,KML File,SUCCESS,31 Vijayanagara.zip,E:\KSRSAC files\Village Boundaries\Vijayanagara\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/31_Vijayanagara.zip,Extracted 1 file(s)
2026-07-23T17:11:51,Vijayapura,PDF File,SUCCESS,03 Vijayapura.zip,E:\KSRSAC files\Village Boundaries\Vijayapura\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/03_Vijayapura.zip,Extracted 1 file(s)
2026-07-23T17:11:56,Vijayapura,Shape File,SUCCESS,03 Vijayapura.zip,E:\KSRSAC files\Village Boundaries\Vijayapura\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/03_Vijayapura.zip,Extracted 7 file(s)
2026-07-23T17:12:01,Vijayapura,KML File,SUCCESS,03 Vijayapura.zip,E:\KSRSAC files\Village Boundaries\Vijayapura\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/03_Vijayapura.zip,Extracted 1 file(s)
2026-07-23T17:12:05,Yadgir,PDF File,SUCCESS,30 Yadgir.zip,E:\KSRSAC files\Village Boundaries\Yadgir\PDF Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/PDF/30_Yadgir.zip,Extracted 1 file(s)
2026-07-23T17:12:10,Yadgir,Shape File,SUCCESS,30 Yadgir.zip,E:\KSRSAC files\Village Boundaries\Yadgir\Shape Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/Shapefiles/30_Yadgir.zip,Extracted 7 file(s)
2026-07-23T17:12:15,Yadgir,KML File,SUCCESS,30 Yadgir.zip,E:\KSRSAC files\Village Boundaries\Yadgir\KML Files,https://kgis.ksrsac.in/kgisdocuments/PDF_KML_SHP/Village/KML/30_Yadgir.zip,Extracted 1 file(s)
